DateOfDeparture,Departure,Arrival,Mean_Temp
2012-10-06,ORD,SEA,22.350936
2012-10-06,ORD,SFO,28.16752
2012-10-06,PHL,ATL,21.517952
2012-10-06,PHL,BOS,17.07304
2012-10-06,PHL,DFW,13.765776
2012-10-06,PHL,MCO,21.788424
2012-10-06,PHL,ORD,19.041816
2012-10-06,PHX,DEN,19.53148
2012-10-06,PHX,ORD,19.54088
2012-10-06,SEA,DEN,15.680592
2012-10-06,SEA,LAX,23.36388
2012-10-06,SEA,ORD,19.231744
2012-10-06,SEA,SFO,24.07852
2012-10-06,SFO,ATL,21.857352
2012-10-06,SFO,BOS,24.146904
2012-10-06,SFO,DEN,22.723104
2012-10-06,SFO,DFW,22.372896
2012-10-06,SFO,EWR,23.252216
2012-10-06,SFO,JFK,28.744192
2012-10-06,SFO,LAS,22.992304
2012-10-06,SFO,LAX,31.031376
2012-10-06,SFO,ORD,23.614
2012-10-06,SFO,SEA,19.612592
2012-10-07,ATL,BOS,26.015552
2012-10-07,ATL,CLT,20.765304
2012-10-07,ATL,DEN,24.790824
2012-10-07,ATL,DFW,29.641744
2012-10-07,ATL,DTW,21.498496
2012-10-07,ATL,EWR,25.255808
2012-10-07,ATL,LAX,26.525296
2012-10-07,ATL,LGA,28.94584
2012-10-07,ATL,MCO,28.453208
2012-10-07,ATL,MIA,21.783472
2012-10-07,ATL,MSP,25.381112
2012-10-07,ATL,ORD,28.5178
2012-10-07,ATL,PHL,25.27288
2012-10-07,ATL,SFO,24.6882
2012-10-07,BOS,ATL,24.043328
2012-10-07,BOS,EWR,20.784344
2012-10-07,BOS,LAX,26.478664
2012-10-07,BOS,LGA,19.360832
2012-10-07,BOS,ORD,30.205136
2012-10-07,BOS,PHL,21.590688
2012-10-07,BOS,SFO,27.42944
2012-10-07,CLT,ATL,21.356976
2012-10-07,CLT,LGA,24.037712
2012-10-07,DEN,ATL,23.471712
2012-10-07,DEN,DFW,25.819168
2012-10-07,DEN,LAS,26.373344
2012-10-07,DEN,LAX,24.527936
2012-10-07,DEN,MSP,26.028064
2012-10-07,DEN,ORD,26.535704
2012-10-07,DEN,PHX,25.198904
2012-10-07,DEN,SEA,23.6556
2012-10-07,DEN,SFO,27.015472
2012-10-07,DFW,ATL,27.469032
2012-10-07,DFW,BOS,24.50924
2012-10-07,DFW,DEN,26.454264
2012-10-07,DFW,LAS,28.312048
2012-10-07,DFW,LAX,27.408328
2012-10-07,DFW,LGA,26.573536
2012-10-07,DFW,ORD,31.035704
2012-10-07,DFW,PHL,22.329648
2012-10-07,DFW,SFO,24.029976
2012-10-07,DTW,ATL,21.231024
2012-10-07,DTW,LGA,22.84444
2012-10-07,DTW,ORD,22.293336
2012-10-07,EWR,ATL,28.259144
2012-10-07,EWR,BOS,21.06024
2012-10-07,EWR,LAX,25.766432
2012-10-07,EWR,MCO,24.818888
2012-10-07,EWR,ORD,26.074976
2012-10-07,EWR,SFO,28.39372
2012-10-07,IAH,LAX,27.811824
2012-10-07,IAH,ORD,27.82908
2012-10-07,JFK,LAS,27.141128
2012-10-07,JFK,LAX,35.428376
2012-10-07,JFK,MCO,23.745128
2012-10-07,JFK,MIA,21.183616
2012-10-07,JFK,SFO,35.335104
2012-10-07,LAS,DEN,25.011696
2012-10-07,LAS,DFW,25.090416
2012-10-07,LAS,JFK,28.769432
2012-10-07,LAS,LAX,29.431184
2012-10-07,LAS,ORD,27.500904
2012-10-07,LAS,SFO,28.109288
2012-10-07,LAX,ATL,26.440768
2012-10-07,LAX,BOS,25.086304
2012-10-07,LAX,DEN,25.833312
2012-10-07,LAX,DFW,27.154344
2012-10-07,LAX,EWR,22.404688
2012-10-07,LAX,IAH,22.701208
2012-10-07,LAX,JFK,33.31544
2012-10-07,LAX,LAS,30.187048
2012-10-07,LAX,ORD,32.001704
2012-10-07,LAX,SEA,25.519072
2012-10-07,LAX,SFO,32.693632
2012-10-07,LGA,ATL,32.420768
2012-10-07,LGA,BOS,15.946608
2012-10-07,LGA,CLT,25.225864
2012-10-07,LGA,DFW,28.578376
2012-10-07,LGA,DTW,24.611816
2012-10-07,LGA,MIA,24.569008
2012-10-07,LGA,ORD,32.936096
2012-10-07,MCO,ATL,24.52816
2012-10-07,MCO,EWR,22.665016
2012-10-07,MCO,PHL,25.221368
2012-10-07,MIA,ATL,21.44284
2012-10-07,MIA,JFK,23.75196
2012-10-07,MIA,LGA,28.747512
2012-10-07,MSP,ATL,26.10268
2012-10-07,MSP,DEN,25.822928
2012-10-07,MSP,ORD,28.492096
2012-10-07,ORD,ATL,26.945376
2012-10-07,ORD,BOS,30.034432
2012-10-07,ORD,DEN,24.309352
2012-10-07,ORD,DFW,28.215752
2012-10-07,ORD,DTW,24.062088
2012-10-07,ORD,EWR,28.554512
2012-10-07,ORD,IAH,21.581128
2012-10-07,ORD,LAS,26.69476
2012-10-07,ORD,LAX,30.205064
2012-10-07,ORD,LGA,32.60076
2012-10-07,ORD,MSP,27.928512
2012-10-07,ORD,PHL,26.809384
2012-10-07,ORD,PHX,21.782752
2012-10-07,ORD,SEA,24.852992
2012-10-07,ORD,SFO,30.701976
2012-10-07,PHL,ATL,25.116496
2012-10-07,PHL,BOS,19.102176
2012-10-07,PHL,DFW,25.290768
2012-10-07,PHL,MCO,23.301944
2012-10-07,PHL,ORD,27.60028
2012-10-07,PHX,DEN,24.188224
2012-10-07,PHX,ORD,23.866568
2012-10-07,SEA,DEN,22.554464
2012-10-07,SEA,LAX,26.938048
2012-10-07,SEA,ORD,26.057304
2012-10-07,SEA,SFO,23.792296
2012-10-07,SFO,ATL,24.826576
2012-10-07,SFO,BOS,28.88172
2012-10-07,SFO,DEN,24.144616
2012-10-07,SFO,DFW,22.84136
2012-10-07,SFO,EWR,26.278976
2012-10-07,SFO,JFK,31.60832
2012-10-07,SFO,LAS,24.037656
2012-10-07,SFO,LAX,31.297592
2012-10-07,SFO,ORD,29.571656
2012-10-07,SFO,SEA,27.749016
2012-10-08,ATL,BOS,30.871072
2012-10-08,ATL,CLT,27.92872
2012-10-08,ATL,DEN,24.683992
2012-10-08,ATL,DFW,32.050632
2012-10-08,ATL,DTW,27.513
2012-10-08,ATL,EWR,26.754248
2012-10-08,ATL,LAX,28.282976
2012-10-08,ATL,LGA,36.00028
2012-10-08,ATL,MCO,32.71152
2012-10-08,ATL,MIA,25.41848
2012-10-08,ATL,MSP,27.321128
2012-10-08,ATL,ORD,33.092776
2012-10-08,ATL,PHL,33.249864
2012-10-08,ATL,SFO,28.546136
2012-10-08,BOS,ATL,29.51052
2012-10-08,BOS,EWR,25.705352
2012-10-08,BOS,LAX,25.637576
2012-10-08,BOS,LGA,29.876048
2012-10-08,BOS,ORD,30.809408
2012-10-08,BOS,PHL,26.438312
2012-10-08,BOS,SFO,31.985144
2012-10-08,CLT,ATL,27.36392
2012-10-08,CLT,LGA,28.157312
2012-10-08,DEN,ATL,24.995416
2012-10-08,DEN,DFW,28.288576
2012-10-08,DEN,LAS,27.395968
2012-10-08,DEN,LAX,27.576152
2012-10-08,DEN,MSP,28.202152
2012-10-08,DEN,ORD,26.638696
2012-10-08,DEN,PHX,24.90676
2012-10-08,DEN,SEA,26.940992
2012-10-08,DEN,SFO,27.822472
2012-10-08,DFW,ATL,32.323952
2012-10-08,DFW,BOS,25.85
2012-10-08,DFW,DEN,30.121568
2012-10-08,DFW,LAS,27.95504
2012-10-08,DFW,LAX,30.889224
2012-10-08,DFW,LGA,27.772024
2012-10-08,DFW,ORD,32.374176
2012-10-08,DFW,PHL,24.451568
2012-10-08,DFW,SFO,28.936112
2012-10-08,DTW,ATL,26.9126
2012-10-08,DTW,LGA,26.208936
2012-10-08,DTW,ORD,28.629416
2012-10-08,EWR,ATL,28.21552
2012-10-08,EWR,BOS,26.423416
2012-10-08,EWR,LAX,25.258744
2012-10-08,EWR,MCO,26.19436
2012-10-08,EWR,ORD,32.440368
2012-10-08,EWR,SFO,28.41456
2012-10-08,IAH,LAX,24.068776
2012-10-08,IAH,ORD,26.323976
2012-10-08,JFK,LAS,27.292848
2012-10-08,JFK,LAX,37.620256
2012-10-08,JFK,MCO,22.663472
2012-10-08,JFK,MIA,20.516248
2012-10-08,JFK,SFO,32.858816
2012-10-08,LAS,DEN,24.533712
2012-10-08,LAS,DFW,23.312464
2012-10-08,LAS,JFK,27.676744
2012-10-08,LAS,LAX,30.124456
2012-10-08,LAS,ORD,25.121792
2012-10-08,LAS,SFO,25.568864
2012-10-08,LAX,ATL,28.057752
2012-10-08,LAX,BOS,27.907064
2012-10-08,LAX,DEN,28.017904
2012-10-08,LAX,DFW,30.492968
2012-10-08,LAX,EWR,22.63584
2012-10-08,LAX,IAH,21.552912
2012-10-08,LAX,JFK,36.87724
2012-10-08,LAX,LAS,29.812888
2012-10-08,LAX,ORD,33.0526
2012-10-08,LAX,SEA,28.202704
2012-10-08,LAX,SFO,32.022504
2012-10-08,LGA,ATL,31.762904
2012-10-08,LGA,BOS,30.160696
2012-10-08,LGA,CLT,26.74912
2012-10-08,LGA,DFW,26.76868
2012-10-08,LGA,DTW,27.236384
2012-10-08,LGA,MIA,28.085832
2012-10-08,LGA,ORD,37.845616
2012-10-08,MCO,ATL,27.204056
2012-10-08,MCO,EWR,23.897456
2012-10-08,MCO,PHL,24.44408
2012-10-08,MIA,ATL,24.429808
2012-10-08,MIA,JFK,25.358048
2012-10-08,MIA,LGA,30.498872
2012-10-08,MSP,ATL,25.835728
2012-10-08,MSP,DEN,25.779032
2012-10-08,MSP,ORD,30.519536
2012-10-08,ORD,ATL,30.031336
2012-10-08,ORD,BOS,32.209872
2012-10-08,ORD,DEN,26.146952
2012-10-08,ORD,DFW,35.235528
2012-10-08,ORD,DTW,29.460184
2012-10-08,ORD,EWR,32.887336
2012-10-08,ORD,IAH,28.100888
2012-10-08,ORD,LAS,27.513944
2012-10-08,ORD,LAX,33.425928
2012-10-08,ORD,LGA,35.881976
2012-10-08,ORD,MSP,31.621816
2012-10-08,ORD,PHL,30.478008
2012-10-08,ORD,PHX,27.419616
2012-10-08,ORD,SEA,25.38036
2012-10-08,ORD,SFO,33.459936
2012-10-08,PHL,ATL,29.472784
2012-10-08,PHL,BOS,25.923904
2012-10-08,PHL,DFW,25.332432
2012-10-08,PHL,MCO,26.543192
2012-10-08,PHL,ORD,31.52352
2012-10-08,PHX,DEN,24.961992
2012-10-08,PHX,ORD,25.87012
2012-10-08,SEA,DEN,24.352176
2012-10-08,SEA,LAX,29.838704
2012-10-08,SEA,ORD,25.843728
2012-10-08,SEA,SFO,26.532304
2012-10-08,SFO,ATL,23.636912
2012-10-08,SFO,BOS,27.186704
2012-10-08,SFO,DEN,25.94844
2012-10-08,SFO,DFW,26.565232
2012-10-08,SFO,EWR,25.999
2012-10-08,SFO,JFK,33.165176
2012-10-08,SFO,LAS,27.241416
2012-10-08,SFO,LAX,35.360408
2012-10-08,SFO,ORD,32.894296
2012-10-08,SFO,SEA,30.26516
2012-10-09,ATL,BOS,25.82456
2012-10-09,ATL,CLT,27.700488
2012-10-09,ATL,DEN,26.104744
2012-10-09,ATL,DFW,31.926248
2012-10-09,ATL,DTW,27.259568
2012-10-09,ATL,EWR,25.990152
2012-10-09,ATL,LAX,27.853984
2012-10-09,ATL,LGA,32.615984
2012-10-09,ATL,MCO,29.547456
2012-10-09,ATL,MIA,26.307272
2012-10-09,ATL,MSP,23.324152
2012-10-09,ATL,ORD,30.943664
2012-10-09,ATL,PHL,27.94188
2012-10-09,ATL,SFO,27.736984
2012-10-09,BOS,ATL,29.630768
2012-10-09,BOS,EWR,29.402976
2012-10-09,BOS,LAX,29.89648
2012-10-09,BOS,LGA,34.24824
2012-10-09,BOS,ORD,33.224728
2012-10-09,BOS,PHL,27.754848
2012-10-09,BOS,SFO,28.901872
2012-10-09,CLT,ATL,25.148944
2012-10-09,CLT,LGA,30.124336
2012-10-09,DEN,ATL,22.665184
2012-10-09,DEN,DFW,27.7866
2012-10-09,DEN,LAS,23.565328
2012-10-09,DEN,LAX,24.946968
2012-10-09,DEN,MSP,23.911912
2012-10-09,DEN,ORD,28.1284
2012-10-09,DEN,PHX,27.33052
2012-10-09,DEN,SEA,22.151608
2012-10-09,DEN,SFO,27.829032
2012-10-09,DFW,ATL,26.460496
2012-10-09,DFW,BOS,24.14416
2012-10-09,DFW,DEN,25.89272
2012-10-09,DFW,LAS,25.393344
2012-10-09,DFW,LAX,32.988488
2012-10-09,DFW,LGA,29.720256
2012-10-09,DFW,ORD,33.400616
2012-10-09,DFW,PHL,23.489768
2012-10-09,DFW,SFO,25.310672
2012-10-09,DTW,ATL,24.197312
2012-10-09,DTW,LGA,23.959352
2012-10-09,DTW,ORD,28.667232
2012-10-09,EWR,ATL,24.149632
2012-10-09,EWR,BOS,27.229824
2012-10-09,EWR,LAX,25.495512
2012-10-09,EWR,MCO,26.54588
2012-10-09,EWR,ORD,29.447888
2012-10-09,EWR,SFO,28.490536
2012-10-09,IAH,LAX,23.697152
2012-10-09,IAH,ORD,25.8042
2012-10-09,JFK,LAS,26.691216
2012-10-09,JFK,LAX,34.62864
2012-10-09,JFK,MCO,23.784664
2012-10-09,JFK,MIA,22.974256
2012-10-09,JFK,SFO,36.66588
2012-10-09,LAS,DEN,20.254696
2012-10-09,LAS,DFW,23.709496
2012-10-09,LAS,JFK,26.199144
2012-10-09,LAS,LAX,29.713016
2012-10-09,LAS,ORD,27.280488
2012-10-09,LAS,SFO,25.591688
2012-10-09,LAX,ATL,25.676576
2012-10-09,LAX,BOS,26.079744
2012-10-09,LAX,DEN,27.891504
2012-10-09,LAX,DFW,27.206336
2012-10-09,LAX,EWR,24.559496
2012-10-09,LAX,IAH,21.920496
2012-10-09,LAX,JFK,35.28148
2012-10-09,LAX,LAS,29.019608
2012-10-09,LAX,ORD,30.680408
2012-10-09,LAX,SEA,28.241896
2012-10-09,LAX,SFO,35.50916
2012-10-09,LGA,ATL,31.06656
2012-10-09,LGA,BOS,35.762856
2012-10-09,LGA,CLT,26.69988
2012-10-09,LGA,DFW,27.603056
2012-10-09,LGA,DTW,25.517768
2012-10-09,LGA,MIA,27.38184
2012-10-09,LGA,ORD,35.012992
2012-10-09,MCO,ATL,28.151656
2012-10-09,MCO,EWR,21.460544
2012-10-09,MCO,PHL,23.2698
2012-10-09,MIA,ATL,25.111744
2012-10-09,MIA,JFK,28.168872
2012-10-09,MIA,LGA,30.012864
2012-10-09,MSP,ATL,24.368728
2012-10-09,MSP,DEN,26.530616
2012-10-09,MSP,ORD,33.510944
2012-10-09,ORD,ATL,29.470728
2012-10-09,ORD,BOS,30.515464
2012-10-09,ORD,DEN,26.278992
2012-10-09,ORD,DFW,33.4798
2012-10-09,ORD,DTW,28.372696
2012-10-09,ORD,EWR,29.279528
2012-10-09,ORD,IAH,26.828928
2012-10-09,ORD,LAS,28.288832
2012-10-09,ORD,LAX,32.66336
2012-10-09,ORD,LGA,37.330624
2012-10-09,ORD,MSP,31.517456
2012-10-09,ORD,PHL,31.388992
2012-10-09,ORD,PHX,24.729424
2012-10-09,ORD,SEA,25.767176
2012-10-09,ORD,SFO,31.968216
2012-10-09,PHL,ATL,30.524192
2012-10-09,PHL,BOS,29.517104
2012-10-09,PHL,DFW,25.85144
2012-10-09,PHL,MCO,23.029376
2012-10-09,PHL,ORD,30.81524
2012-10-09,PHX,DEN,26.228368
2012-10-09,PHX,ORD,22.648888
2012-10-09,SEA,DEN,23.819448
2012-10-09,SEA,LAX,29.171416
2012-10-09,SEA,ORD,25.978648
2012-10-09,SEA,SFO,27.3976
2012-10-09,SFO,ATL,24.34068
2012-10-09,SFO,BOS,30.440072
2012-10-09,SFO,DEN,23.85324
2012-10-09,SFO,DFW,28.030816
2012-10-09,SFO,EWR,23.059328
2012-10-09,SFO,JFK,33.070248
2012-10-09,SFO,LAS,29.192832
2012-10-09,SFO,LAX,34.157912
2012-10-09,SFO,ORD,32.1932
2012-10-09,SFO,SEA,29.208112
2012-10-10,ATL,BOS,29.961144
2012-10-10,ATL,CLT,28.75992
2012-10-10,ATL,DEN,24.649424
2012-10-10,ATL,DFW,30.025352
2012-10-10,ATL,DTW,27.440536
2012-10-10,ATL,EWR,27.282456
2012-10-10,ATL,LAX,26.558384
2012-10-10,ATL,LGA,36.72184
2012-10-10,ATL,MCO,30.125632
2012-10-10,ATL,MIA,24.438048
2012-10-10,ATL,MSP,27.503496
2012-10-10,ATL,ORD,32.334288
2012-10-10,ATL,PHL,29.826888
2012-10-10,ATL,SFO,26.696208
2012-10-10,BOS,ATL,26.97764
2012-10-10,BOS,EWR,27.194064
2012-10-10,BOS,LAX,27.194856
2012-10-10,BOS,LGA,34.406488
2012-10-10,BOS,ORD,30.796216
2012-10-10,BOS,PHL,28.198
2012-10-10,BOS,SFO,28.499696
2012-10-10,CLT,ATL,26.02772
2012-10-10,CLT,LGA,28.070304
2012-10-10,DEN,ATL,23.78828
2012-10-10,DEN,DFW,27.650384
2012-10-10,DEN,LAS,23.08864
2012-10-10,DEN,LAX,28.38028
2012-10-10,DEN,MSP,25.801464
2012-10-10,DEN,ORD,24.232312
2012-10-10,DEN,PHX,27.174432
2012-10-10,DEN,SEA,23.391136
2012-10-10,DEN,SFO,28.1444
2012-10-10,DFW,ATL,32.716632
2012-10-10,DFW,BOS,25.332496
2012-10-10,DFW,DEN,30.110336
2012-10-10,DFW,LAS,26.138032
2012-10-10,DFW,LAX,28.751832
2012-10-10,DFW,LGA,29.5582
2012-10-10,DFW,ORD,32.496016
2012-10-10,DFW,PHL,26.332384
2012-10-10,DFW,SFO,25.026656
2012-10-10,DTW,ATL,25.15612
2012-10-10,DTW,LGA,25.164376
2012-10-10,DTW,ORD,28.929856
2012-10-10,EWR,ATL,26.770928
2012-10-10,EWR,BOS,26.761216
2012-10-10,EWR,LAX,24.008912
2012-10-10,EWR,MCO,27.3448
2012-10-10,EWR,ORD,30.61092
2012-10-10,EWR,SFO,28.114616
2012-10-10,IAH,LAX,24.020832
2012-10-10,IAH,ORD,28.141064
2012-10-10,JFK,LAS,24.004512
2012-10-10,JFK,LAX,35.984752
2012-10-10,JFK,MCO,25.326672
2012-10-10,JFK,MIA,20.552832
2012-10-10,JFK,SFO,34.369736
2012-10-10,LAS,DEN,23.810856
2012-10-10,LAS,DFW,27.872264
2012-10-10,LAS,JFK,28.247712
2012-10-10,LAS,LAX,30.495328
2012-10-10,LAS,ORD,26.68732
2012-10-10,LAS,SFO,24.611984
2012-10-10,LAX,ATL,26.17496
2012-10-10,LAX,BOS,25.39876
2012-10-10,LAX,DEN,26.790704
2012-10-10,LAX,DFW,30.254928
2012-10-10,LAX,EWR,25.671224
2012-10-10,LAX,IAH,24.072984
2012-10-10,LAX,JFK,35.503352
2012-10-10,LAX,LAS,28.639416
2012-10-10,LAX,ORD,31.205136
2012-10-10,LAX,SEA,28.915432
2012-10-10,LAX,SFO,34.089912
2012-10-10,LGA,ATL,33.731488
2012-10-10,LGA,BOS,36.931864
2012-10-10,LGA,CLT,27.918504
2012-10-10,LGA,DFW,27.767752
2012-10-10,LGA,DTW,27.198072
2012-10-10,LGA,MIA,26.049656
2012-10-10,LGA,ORD,37.101936
2012-10-10,MCO,ATL,29.257552
2012-10-10,MCO,EWR,24.828576
2012-10-10,MCO,PHL,22.174512
2012-10-10,MIA,ATL,25.63212
2012-10-10,MIA,JFK,26.783464
2012-10-10,MIA,LGA,27.312792
2012-10-10,MSP,ATL,24.5338
2012-10-10,MSP,DEN,24.827416
2012-10-10,MSP,ORD,31.783256
2012-10-10,ORD,ATL,30.232864
2012-10-10,ORD,BOS,31.253584
2012-10-10,ORD,DEN,26.390816
2012-10-10,ORD,DFW,35.895024
2012-10-10,ORD,DTW,30.505304
2012-10-10,ORD,EWR,29.824704
2012-10-10,ORD,IAH,27.42052
2012-10-10,ORD,LAS,29.652152
2012-10-10,ORD,LAX,31.877712
2012-10-10,ORD,LGA,37.91132
2012-10-10,ORD,MSP,33.51144
2012-10-10,ORD,PHL,31.276472
2012-10-10,ORD,PHX,26.605976
2012-10-10,ORD,SEA,29.05088
2012-10-10,ORD,SFO,32.072472
2012-10-10,PHL,ATL,29.21244
2012-10-10,PHL,BOS,30.701832
2012-10-10,PHL,DFW,27.056256
2012-10-10,PHL,MCO,25.419232
2012-10-10,PHL,ORD,29.599968
2012-10-10,PHX,DEN,27.128888
2012-10-10,PHX,ORD,23.162592
2012-10-10,SEA,DEN,23.720552
2012-10-10,SEA,LAX,24.813768
2012-10-10,SEA,ORD,27.551328
2012-10-10,SEA,SFO,29.350264
2012-10-10,SFO,ATL,26.581016
2012-10-10,SFO,BOS,25.678032
2012-10-10,SFO,DEN,25.911624
2012-10-10,SFO,DFW,25.71336
2012-10-10,SFO,EWR,26.188072
2012-10-10,SFO,JFK,34.623976
2012-10-10,SFO,LAS,28.875016
2012-10-10,SFO,LAX,34.371352
2012-10-10,SFO,ORD,30.548968
2012-10-10,SFO,SEA,29.81184
2012-10-11,ATL,BOS,30.705096
2012-10-11,ATL,CLT,27.190336
2012-10-11,ATL,DEN,23.156992
2012-10-11,ATL,DFW,29.930208
2012-10-11,ATL,DTW,24.939904
2012-10-11,ATL,EWR,28.82844
2012-10-11,ATL,LAX,27.608128
2012-10-11,ATL,LGA,32.778768
2012-10-11,ATL,MCO,27.500424
2012-10-11,ATL,MIA,22.8512
2012-10-11,ATL,MSP,25.493624
2012-10-11,ATL,ORD,31.859376
2012-10-11,ATL,PHL,31.186464
2012-10-11,ATL,SFO,27.89332
2012-10-11,BOS,ATL,29.066256
2012-10-11,BOS,EWR,30.996896
2012-10-11,BOS,LAX,28.215096
2012-10-11,BOS,LGA,35.466256
2012-10-11,BOS,ORD,32.954976
2012-10-11,BOS,PHL,29.456184
2012-10-11,BOS,SFO,29.221864
2012-10-11,CLT,ATL,24.398536
2012-10-11,CLT,LGA,30.268832
2012-10-11,DEN,ATL,25.336816
2012-10-11,DEN,DFW,31.88328
2012-10-11,DEN,LAS,24.776552
2012-10-11,DEN,LAX,26.344576
2012-10-11,DEN,MSP,24.8272
2012-10-11,DEN,ORD,28.407096
2012-10-11,DEN,PHX,26.513272
2012-10-11,DEN,SEA,25.188744
2012-10-11,DEN,SFO,28.526968
2012-10-11,DFW,ATL,33.035784
2012-10-11,DFW,BOS,25.22988
2012-10-11,DFW,DEN,27.951648
2012-10-11,DFW,LAS,21.634552
2012-10-11,DFW,LAX,27.97108
2012-10-11,DFW,LGA,30.959544
2012-10-11,DFW,ORD,33.038944
2012-10-11,DFW,PHL,26.99932
2012-10-11,DFW,SFO,26.960648
2012-10-11,DTW,ATL,27.530088
2012-10-11,DTW,LGA,26.802088
2012-10-11,DTW,ORD,30.94244
2012-10-11,EWR,ATL,26.671856
2012-10-11,EWR,BOS,30.222896
2012-10-11,EWR,LAX,23.312472
2012-10-11,EWR,MCO,22.44052
2012-10-11,EWR,ORD,29.29632
2012-10-11,EWR,SFO,25.151288
2012-10-11,IAH,LAX,23.596104
2012-10-11,IAH,ORD,28.462856
2012-10-11,JFK,LAS,25.126864
2012-10-11,JFK,LAX,34.997152
2012-10-11,JFK,MCO,21.937504
2012-10-11,JFK,MIA,24.93416
2012-10-11,JFK,SFO,34.596088
2012-10-11,LAS,DEN,23.371304
2012-10-11,LAS,DFW,24.308184
2012-10-11,LAS,JFK,25.540656
2012-10-11,LAS,LAX,30.282504
2012-10-11,LAS,ORD,26.837584
2012-10-11,LAS,SFO,26.691568
2012-10-11,LAX,ATL,28.705384
2012-10-11,LAX,BOS,26.06824
2012-10-11,LAX,DEN,25.648792
2012-10-11,LAX,DFW,27.775216
2012-10-11,LAX,EWR,24.975664
2012-10-11,LAX,IAH,24.345848
2012-10-11,LAX,JFK,35.951288
2012-10-11,LAX,LAS,28.281176
2012-10-11,LAX,ORD,33.634208
2012-10-11,LAX,SEA,29.208552
2012-10-11,LAX,SFO,34.536152
2012-10-11,LGA,ATL,33.503368
2012-10-11,LGA,BOS,34.692256
2012-10-11,LGA,CLT,27.629944
2012-10-11,LGA,DFW,31.859272
2012-10-11,LGA,DTW,28.785064
2012-10-11,LGA,MIA,27.313568
2012-10-11,LGA,ORD,37.887424
2012-10-11,MCO,ATL,29.990576
2012-10-11,MCO,EWR,24.183304
2012-10-11,MCO,PHL,24.992488
2012-10-11,MIA,ATL,26.055784
2012-10-11,MIA,JFK,20.84848
2012-10-11,MIA,LGA,26.011184
2012-10-11,MSP,ATL,25.668616
2012-10-11,MSP,DEN,27.672608
2012-10-11,MSP,ORD,32.599984
2012-10-11,ORD,ATL,32.95824
2012-10-11,ORD,BOS,33.99556
2012-10-11,ORD,DEN,29.714704
2012-10-11,ORD,DFW,34.011664
2012-10-11,ORD,DTW,29.320296
2012-10-11,ORD,EWR,32.357632
2012-10-11,ORD,IAH,28.160032
2012-10-11,ORD,LAS,25.916704
2012-10-11,ORD,LAX,30.285448
2012-10-11,ORD,LGA,39.084576
2012-10-11,ORD,MSP,35.13072
2012-10-11,ORD,PHL,32.604192
2012-10-11,ORD,PHX,27.803376
2012-10-11,ORD,SEA,26.230096
2012-10-11,ORD,SFO,32.106984
2012-10-11,PHL,ATL,30.352512
2012-10-11,PHL,BOS,27.496296
2012-10-11,PHL,DFW,27.366248
2012-10-11,PHL,MCO,23.710024
2012-10-11,PHL,ORD,31.813832
2012-10-11,PHX,DEN,26.423488
2012-10-11,PHX,ORD,25.020352
2012-10-11,SEA,DEN,27.25724
2012-10-11,SEA,LAX,25.4196
2012-10-11,SEA,ORD,27.832096
2012-10-11,SEA,SFO,30.13972
2012-10-11,SFO,ATL,28.245768
2012-10-11,SFO,BOS,31.464728
2012-10-11,SFO,DEN,29.287112
2012-10-11,SFO,DFW,26.530504
2012-10-11,SFO,EWR,27.15628
2012-10-11,SFO,JFK,36.357144
2012-10-11,SFO,LAS,25.496048
2012-10-11,SFO,LAX,33.393192
2012-10-11,SFO,ORD,31.328872
2012-10-11,SFO,SEA,30.01356
2012-10-12,ATL,BOS,27.121224
2012-10-12,ATL,CLT,25.460776
2012-10-12,ATL,DEN,26.331408
2012-10-12,ATL,DFW,31.217616
2012-10-12,ATL,DTW,24.36876
2012-10-12,ATL,EWR,26.808584
2012-10-12,ATL,LAX,29.624176
2012-10-12,ATL,LGA,34.047072
2012-10-12,ATL,MCO,28.376648
2012-10-12,ATL,MIA,26.94772
2012-10-12,ATL,MSP,26.873704
2012-10-12,ATL,ORD,29.596848
2012-10-12,ATL,PHL,31.139208
2012-10-12,ATL,SFO,25.017104
2012-10-12,BOS,ATL,29.09092
2012-10-12,BOS,EWR,28.038048
2012-10-12,BOS,LAX,27.158328
2012-10-12,BOS,LGA,30.429112
2012-10-12,BOS,ORD,29.061384
2012-10-12,BOS,PHL,26.268664
2012-10-12,BOS,SFO,29.43892
2012-10-12,CLT,ATL,23.160024
2012-10-12,CLT,LGA,25.39368
2012-10-12,DEN,ATL,26.508568
2012-10-12,DEN,DFW,29.249824
2012-10-12,DEN,LAS,25.238512
2012-10-12,DEN,LAX,28.802504
2012-10-12,DEN,MSP,29.024744
2012-10-12,DEN,ORD,25.80464
2012-10-12,DEN,PHX,25.331664
2012-10-12,DEN,SEA,22.69476
2012-10-12,DEN,SFO,25.3654
2012-10-12,DFW,ATL,30.376808
2012-10-12,DFW,BOS,27.317224
2012-10-12,DFW,DEN,28.752864
2012-10-12,DFW,LAS,26.532768
2012-10-12,DFW,LAX,30.138312
2012-10-12,DFW,LGA,30.082896
2012-10-12,DFW,ORD,34.320936
2012-10-12,DFW,PHL,29.181592
2012-10-12,DFW,SFO,28.569384
2012-10-12,DTW,ATL,23.597208
2012-10-12,DTW,LGA,27.241792
2012-10-12,DTW,ORD,25.056064
2012-10-12,EWR,ATL,28.130016
